date,product_id,location,sales,price,revenue,inventory_level,reorder_level,replenishment_triggered,stock_out_risk,lead_time_days,is_promotion,promotion_discount_pct,seasonal_factor
2025-03-27,Laptop,Bangalore,47,55000,2585000,21,20,0,0,5,0,0.0,1.0
2025-03-27,Laptop,Chennai,55,55000,3025000,74,20,1,0,2,0,0.0,1.0
2025-03-27,Laptop,Pune,54,55000,2970000,56,20,0,0,4,0,0.0,1.0
2025-03-27,Laptop,Kolkata,52,55000,2860000,86,20,1,0,6,0,0.0,1.0
2025-03-27,Laptop,Ahmedabad,63,55000,3465000,135,20,1,0,3,0,0.0,1.0
2025-03-27,Mobile,Hyderabad,91,20000,1820000,23,30,1,1,7,0,0.0,1.0
2025-03-27,Mobile,Mumbai,59,20000,1180000,94,30,1,0,3,0,0.0,1.0
2025-03-27,Mobile,Delhi,63,20000,1260000,117,30,1,0,3,0,0.0,1.0
2025-03-27,Mobile,Bangalore,66,20000,1320000,156,30,1,0,5,0,0.0,1.0
2025-03-27,Mobile,Chennai,69,20000,1380000,62,30,1,0,2,0,0.0,1.0
2025-03-27,Mobile,Pune,69,20000,1380000,94,30,0,0,7,0,0.0,1.0
2025-03-27,Mobile,Kolkata,85,20000,1700000,47,30,1,0,7,0,0.0,1.0
2025-03-27,Mobile,Ahmedabad,82,20000,1640000,87,30,1,0,3,0,0.0,1.0
2025-03-27,Tablet,Hyderabad,64,30000,1920000,29,25,0,0,6,0,0.0,1.0
2025-03-27,Tablet,Mumbai,51,30000,1530000,86,25,0,0,3,0,0.0,1.0
2025-03-27,Tablet,Delhi,43,30000,1290000,26,25,0,0,7,0,0.0,1.0
2025-03-27,Tablet,Bangalore,50,30000,1500000,49,25,0,0,6,0,0.0,1.0
2025-03-27,Tablet,Chennai,42,30000,1260000,165,25,1,0,4,0,0.0,1.0
2025-03-27,Tablet,Pune,58,30000,1740000,26,25,0,0,7,0,0.0,1.0
2025-03-27,Tablet,Kolkata,61,30000,1830000,119,25,1,0,5,0,0.0,1.0
2025-03-27,Tablet,Ahmedabad,49,30000,1470000,50,25,0,0,7,0,0.0,1.0
2025-03-27,Headphones,Hyderabad,73,3000,219000,138,40,1,0,3,0,0.0,1.0
2025-03-27,Headphones,Mumbai,68,3000,204000,68,40,1,0,6,0,0.0,1.0
2025-03-27,Headphones,Delhi,59,3000,177000,98,40,0,0,3,0,0.0,1.0
2025-03-27,Headphones,Bangalore,57,3000,171000,60,40,0,0,6,0,0.0,1.0
2025-03-27,Headphones,Chennai,66,3000,198000,88,40,0,0,6,0,0.0,1.0
2025-03-27,Headphones,Pune,59,3000,177000,97,40,0,0,6,0,0.0,1.0
2025-03-27,Headphones,Kolkata,66,3000,198000,74,40,0,0,4,0,0.0,1.0
2025-03-27,Headphones,Ahmedabad,67,3000,201000,64,40,0,0,5,0,0.0,1.0
2025-03-27,Smartwatch,Hyderabad,64,8000,512000,98,20,1,0,5,0,0.0,1.0
2025-03-27,Smartwatch,Mumbai,37,8000,296000,30,20,0,0,5,0,0.0,1.0
2025-03-27,Smartwatch,Delhi,27,8000,216000,44,20,0,0,2,0,0.0,1.0
2025-03-27,Smartwatch,Bangalore,35,8000,280000,87,20,0,0,7,0,0.0,1.0
2025-03-27,Smartwatch,Chennai,51,8000,408000,116,20,1,0,7,0,0.0,1.0
2025-03-27,Smartwatch,Pune,53,8000,424000,63,20,1,0,2,0,0.0,1.0
2025-03-27,Smartwatch,Kolkata,47,8000,376000,21,20,0,0,2,0,0.0,1.0
2025-03-27,Smartwatch,Ahmedabad,37,8000,296000,75,20,0,0,6,0,0.0,1.0
2025-03-27,Keyboard,Hyderabad,69,1500,103500,111,35,1,0,3,0,0.0,1.0
2025-03-27,Keyboard,Mumbai,73,1500,109500,144,35,1,0,5,0,0.0,1.0
2025-03-27,Keyboard,Delhi,72,1500,108000,94,35,1,0,3,0,0.0,1.0
2025-03-27,Keyboard,Bangalore,64,1500,96000,47,35,0,0,4,0,0.0,1.0
2025-03-27,Keyboard,Chennai,63,1500,94500,91,35,1,0,7,0,0.0,1.0
2025-03-27,Keyboard,Pune,79,1500,118500,92,35,1,0,6,0,0.0,1.0
2025-03-27,Keyboard,Kolkata,62,1500,93000,77,35,0,0,7,0,0.0,1.0
2025-03-27,Keyboard,Ahmedabad,58,1500,87000,52,35,0,0,5,0,0.0,1.0
2025-03-27,Monitor,Hyderabad,55,18000,990000,49,15,1,0,4,0,0.0,1.0
2025-03-27,Monitor,Mumbai,43,18000,774000,52,15,0,0,5,0,0.0,1.0
2025-03-27,Monitor,Delhi,46,18000,828000,130,15,1,0,7,0,0.0,1.0
2025-03-27,Monitor,Bangalore,40,18000,720000,111,15,1,0,7,0,0.0,1.0
2025-03-27,Monitor,Chennai,32,18000,576000,101,15,1,0,3,0,0.0,1.0
2025-03-27,Monitor,Pune,38,18000,684000,15,15,0,0,5,0,0.0,1.0
2025-03-27,Monitor,Kolkata,45,18000,810000,50,15,0,0,5,0,0.0,1.0
2025-03-27,Monitor,Ahmedabad,44,18000,792000,46,15,1,0,3,0,0.0,1.0
2025-03-27,Mouse,Hyderabad,82,800,65600,24,50,1,1,5,0,0.0,1.0
2025-03-27,Mouse,Mumbai,98,800,78400,109,50,1,0,4,0,0.0,1.0
2025-03-27,Mouse,Delhi,90,800,72000,59,50,0,0,6,0,0.0,1.0
2025-03-27,Mouse,Bangalore,89,800,71200,126,50,1,0,2,0,0.0,1.0
2025-03-27,Mouse,Chennai,91,800,72800,89,50,1,0,3,0,0.0,1.0
2025-03-27,Mouse,Pune,94,800,75200,60,50,1,0,7,0,0.0,1.0
2025-03-27,Mouse,Kolkata,90,800,72000,172,50,1,0,4,0,0.0,1.0
2025-03-27,Mouse,Ahmedabad,74,800,59200,64,50,1,0,2,0,0.0,1.0
2025-03-27,Printer,Hyderabad,31,12000,372000,34,10,0,0,2,0,0.0,1.0
2025-03-27,Printer,Mumbai,24,12000,288000,131,10,1,0,7,0,0.0,1.0
2025-03-27,Printer,Delhi,40,12000,480000,40,10,1,0,4,0,0.0,1.0
2025-03-27,Printer,Bangalore,35,12000,420000,43,10,0,0,2,0,0.0,1.0
2025-03-27,Printer,Chennai,19,12000,228000,27,10,0,0,6,0,0.0,1.0
2025-03-27,Printer,Pune,31,12000,372000,103,10,1,0,3,0,0.0,1.0
2025-03-27,Printer,Kolkata,33,12000,396000,43,10,0,0,5,0,0.0,1.0
2025-03-27,Printer,Ahmedabad,30,12000,360000,80,10,0,0,5,0,0.0,1.0
2025-03-27,Speaker,Hyderabad,59,4000,236000,53,25,0,0,2,0,0.0,1.0
2025-03-27,Speaker,Mumbai,36,4000,144000,34,25,0,0,4,0,0.0,1.0
2025-03-27,Speaker,Delhi,66,4000,264000,85,25,1,0,3,0,0.0,1.0
2025-03-27,Speaker,Bangalore,77,4000,308000,52,25,1,0,6,0,0.0,1.0
2025-03-27,Speaker,Chennai,66,4000,264000,60,25,1,0,5,0,0.0,1.0
2025-03-27,Speaker,Pune,59,4000,236000,57,25,0,0,5,0,0.0,1.0
2025-03-27,Speaker,Kolkata,48,4000,192000,61,25,1,0,3,0,0.0,1.0
2025-03-27,Speaker,Ahmedabad,55,4000,220000,74,25,0,0,7,0,0.0,1.0
2025-03-28,Laptop,Hyderabad,51,55000,2805000,118,20,1,0,2,0,0.0,1.0
2025-03-28,Laptop,Mumbai,67,55000,3685000,23,20,0,0,7,0,0.0,1.0
2025-03-28,Laptop,Delhi,48,55000,2640000,77,20,1,0,7,0,0.0,1.0
2025-03-28,Laptop,Bangalore,40,55000,2200000,105,20,1,0,2,0,0.0,1.0
2025-03-28,Laptop,Chennai,59,55000,3245000,114,20,1,0,2,0,0.0,1.0
2025-03-28,Laptop,Pune,61,55000,3355000,66,20,1,0,6,0,0.0,1.0
2025-03-28,Laptop,Kolkata,40,55000,2200000,46,20,0,0,3,0,0.0,1.0
2025-03-28,Laptop,Ahmedabad,62,55000,3410000,73,20,0,0,5,0,0.0,1.0
2025-03-28,Mobile,Hyderabad,69,20000,1380000,50,30,1,0,6,0,0.0,1.0
2025-03-28,Mobile,Mumbai,91,20000,1820000,70,30,1,0,4,0,0.0,1.0
2025-03-28,Mobile,Delhi,59,20000,1180000,58,30,0,0,7,0,0.0,1.0
2025-03-28,Mobile,Bangalore,80,20000,1600000,76,30,0,0,5,0,0.0,1.0
2025-03-28,Mobile,Chennai,84,20000,1680000,93,30,1,0,2,0,0.0,1.0
2025-03-28,Mobile,Pune,71,20000,1420000,172,30,1,0,4,0,0.0,1.0
2025-03-28,Mobile,Kolkata,75,20000,1500000,25,30,1,1,7,0,0.0,1.0
2025-03-28,Mobile,Ahmedabad,74,20000,1480000,143,30,1,0,2,0,0.0,1.0
2025-03-28,Tablet,Hyderabad,47,30000,1410000,128,25,1,0,2,0,0.0,1.0
2025-03-28,Tablet,Mumbai,55,30000,1650000,31,25,0,0,3,0,0.0,1.0
2025-03-28,Tablet,Delhi,53,30000,1590000,110,25,1,0,6,0,0.0,1.0
2025-03-28,Tablet,Bangalore,37,30000,1110000,80,25,1,0,5,0,0.0,1.0
2025-03-28,Tablet,Chennai,45,30000,1350000,120,25,0,0,3,0,0.0,1.0
2025-03-28,Tablet,Pune,37,30000,1110000,51,25,1,0,7,0,0.0,1.0
2025-03-28,Tablet,Kolkata,49,30000,1470000,70,25,0,0,7,0,0.0,1.0
2025-03-28,Tablet,Ahmedabad,59,30000,1770000,125,25,1,0,3,0,0.0,1.0
2025-03-28,Headphones,Hyderabad,69,3000,207000,69,40,0,0,6,0,0.0,1.0
2025-03-28,Headphones,Mumbai,63,3000,189000,126,40,1,0,2,0,0.0,1.0
2025-03-28,Headphones,Delhi,61,3000,183000,104,40,1,0,6,0,0.0,1.0
2025-03-28,Headphones,Bangalore,54,3000,162000,97,40,1,0,6,0,0.0,1.0
2025-03-28,Headphones,Chennai,59,3000,177000,162,40,1,0,7,0,0.0,1.0
2025-03-28,Headphones,Pune,73,3000,219000,162,40,1,0,3,0,0.0,1.0
2025-03-28,Headphones,Kolkata,62,3000,186000,107,40,1,0,6,0,0.0,1.0
2025-03-28,Headphones,Ahmedabad,47,3000,141000,141,40,1,0,7,0,0.0,1.0
2025-03-28,Smartwatch,Hyderabad,50,8000,400000,48,20,0,0,3,0,0.0,1.0
2025-03-28,Smartwatch,Mumbai,43,8000,344000,56,20,1,0,5,0,0.0,1.0
2025-03-28,Smartwatch,Delhi,39,8000,312000,77,20,1,0,6,0,0.0,1.0
2025-03-28,Smartwatch,Bangalore,42,8000,336000,45,20,0,0,4,0,0.0,1.0
2025-03-28,Smartwatch,Chennai,38,8000,304000,78,20,0,0,3,0,0.0,1.0
2025-03-28,Smartwatch,Pune,54,8000,432000,135,20,1,0,7,0,0.0,1.0
2025-03-28,Smartwatch,Kolkata,47,8000,376000,88,20,1,0,4,0,0.0,1.0
2025-03-28,Smartwatch,Ahmedabad,43,8000,344000,32,20,0,0,7,0,0.0,1.0
2025-03-28,Keyboard,Hyderabad,66,1500,99000,45,35,0,0,4,0,0.0,1.0
2025-03-28,Keyboard,Mumbai,69,1500,103500,75,35,0,0,2,0,0.0,1.0
2025-03-28,Keyboard,Delhi,68,1500,102000,169,35,1,0,3,0,0.0,1.0
2025-03-28,Keyboard,Bangalore,68,1500,102000,89,35,1,0,6,0,0.0,1.0
2025-03-28,Keyboard,Chennai,66,1500,99000,90,35,1,0,3,0,0.0,1.0
2025-03-28,Keyboard,Pune,76,1500,114000,139,35,1,0,7,0,0.0,1.0
2025-03-28,Keyboard,Kolkata,78,1500,117000,77,35,1,0,2,0,0.0,1.0
2025-03-28,Keyboard,Ahmedabad,47,1500,70500,130,35,1,0,7,0,0.0,1.0
2025-03-28,Monitor,Hyderabad,48,18000,864000,100,15,1,0,6,0,0.0,1.0
2025-03-28,Monitor,Mumbai,39,18000,702000,72,15,1,0,2,0,0.0,1.0
2025-03-28,Monitor,Delhi,45,18000,810000,85,15,0,0,4,0,0.0,1.0
2025-03-28,Monitor,Bangalore,46,18000,828000,65,15,0,0,2,0,0.0,1.0
2025-03-28,Monitor,Chennai,50,18000,900000,51,15,0,0,2,0,0.0,1.0
2025-03-28,Monitor,Pune,37,18000,666000,47,15,1,0,5,0,0.0,1.0
2025-03-28,Monitor,Kolkata,54,18000,972000,72,15,1,0,3,0,0.0,1.0
2025-03-28,Monitor,Ahmedabad,46,18000,828000,135,15,1,0,3,0,0.0,1.0
2025-03-28,Mouse,Hyderabad,80,800,64000,58,50,1,0,5,0,0.0,1.0
2025-03-28,Mouse,Mumbai,103,800,82400,116,50,1,0,5,0,0.0,1.0
2025-03-28,Mouse,Delhi,98,800,78400,28,50,1,1,7,0,0.0,1.0
2025-03-28,Mouse,Bangalore,94,800,75200,111,50,1,0,6,0,0.0,1.0
2025-03-28,Mouse,Chennai,85,800,68000,64,50,1,0,6,0,0.0,1.0
2025-03-28,Mouse,Pune,88,800,70400,43,50,1,1,4,0,0.0,1.0
2025-03-28,Mouse,Kolkata,76,800,60800,96,50,0,0,3,0,0.0,1.0
2025-03-28,Mouse,Ahmedabad,73,800,58400,134,50,1,0,6,0,0.0,1.0
2025-03-28,Printer,Hyderabad,44,12000,528000,64,10,1,0,7,0,0.0,1.0
2025-03-28,Printer,Mumbai,36,12000,432000,95,10,0,0,7,0,0.0,1.0
2025-03-28,Printer,Delhi,35,12000,420000,67,10,1,0,3,0,0.0,1.0
2025-03-28,Printer,Bangalore,29,12000,348000,14,10,0,0,5,0,0.0,1.0
2025-03-28,Printer,Chennai,20,12000,240000,125,10,1,0,6,0,0.0,1.0
2025-03-28,Printer,Pune,21,12000,252000,82,10,0,0,3,0,0.0,1.0
2025-03-28,Printer,Kolkata,24,12000,288000,19,10,0,0,5,0,0.0,1.0
2025-03-28,Printer,Ahmedabad,32,12000,384000,48,10,0,0,7,0,0.0,1.0
2025-03-28,Speaker,Hyderabad,46,4000,184000,95,25,1,0,2,0,0.0,1.0
2025-03-28,Speaker,Mumbai,70,4000,280000,38,25,1,0,5,0,0.0,1.0
2025-03-28,Speaker,Delhi,56,4000,224000,29,25,0,0,5,0,0.0,1.0
2025-03-28,Speaker,Bangalore,73,4000,292000,107,25,1,0,2,0,0.0,1.0
2025-03-28,Speaker,Chennai,51,4000,204000,74,25,1,0,4,0,0.0,1.0
2025-03-28,Speaker,Pune,57,4000,228000,81,25,1,0,7,0,0.0,1.0
2025-03-28,Speaker,Kolkata,66,4000,264000,89,25,1,0,4,0,0.0,1.0
2025-03-28,Speaker,Ahmedabad,42,4000,168000,32,25,0,0,3,0,0.0,1.0
2025-03-29,Laptop,Hyderabad,43,55000,2365000,75,20,0,0,5,0,0.0,1.0
2025-03-29,Laptop,Mumbai,56,55000,3080000,66,20,1,0,4,0,0.0,1.0
2025-03-29,Laptop,Delhi,57,55000,3135000,20,20,0,0,2,0,0.0,1.0
2025-03-29,Laptop,Bangalore,57,55000,3135000,48,20,0,0,6,0,0.0,1.0
2025-03-29,Laptop,Chennai,52,55000,2860000,62,20,0,0,4,0,0.0,1.0
2025-03-29,Laptop,Pune,65,55000,3575000,136,20,1,0,3,0,0.0,1.0
2025-03-29,Laptop,Kolkata,65,55000,3575000,82,20,1,0,6,0,0.0,1.0
2025-03-29,Laptop,Ahmedabad,53,55000,2915000,20,20,0,0,7,0,0.0,1.0
2025-03-29,Mobile,Hyderabad,84,20000,1680000,112,30,1,0,5,0,0.0,1.0
2025-03-29,Mobile,Mumbai,86,20000,1720000,48,30,1,0,3,0,0.0,1.0
2025-03-29,Mobile,Delhi,80,20000,1600000,93,30,1,0,5,0,0.0,1.0
2025-03-29,Mobile,Bangalore,76,20000,1520000,67,30,1,0,2,0,0.0,1.0
2025-03-29,Mobile,Chennai,75,20000,1500000,116,30,1,0,2,0,0.0,1.0
2025-03-29,Mobile,Pune,92,20000,1840000,80,30,0,0,6,0,0.0,1.0
2025-03-29,Mobile,Kolkata,83,20000,1660000,21,30,1,1,3,0,0.0,1.0
2025-03-29,Mobile,Ahmedabad,84,20000,1680000,59,30,0,0,3,0,0.0,1.0
2025-03-29,Tablet,Hyderabad,45,30000,1350000,83,25,0,0,2,0,0.0,1.0
2025-03-29,Tablet,Mumbai,56,30000,1680000,50,25,1,0,7,0,0.0,1.0
2025-03-29,Tablet,Delhi,42,30000,1260000,68,25,0,0,3,0,0.0,1.0
2025-03-29,Tablet,Bangalore,35,30000,1050000,45,25,0,0,3,0,0.0,1.0
2025-03-29,Tablet,Chennai,55,30000,1650000,65,25,0,0,3,0,0.0,1.0
2025-03-29,Tablet,Pune,43,30000,1290000,81,25,1,0,3,0,0.0,1.0
2025-03-29,Tablet,Kolkata,55,30000,1650000,106,25,1,0,2,0,0.0,1.0
2025-03-29,Tablet,Ahmedabad,54,30000,1620000,71,25,0,0,2,0,0.0,1.0
2025-03-29,Headphones,Hyderabad,63,3000,189000,64,40,1,0,5,0,0.0,1.0
2025-03-29,Headphones,Mumbai,56,3000,168000,70,40,0,0,7,0,0.0,1.0
2025-03-29,Headphones,Delhi,65,3000,195000,173,40,1,0,4,0,0.0,1.0
2025-03-29,Headphones,Bangalore,62,3000,186000,126,40,1,0,6,0,0.0,1.0
2025-03-29,Headphones,Chennai,76,3000,228000,86,40,0,0,5,0,0.0,1.0
2025-03-29,Headphones,Pune,68,3000,204000,94,40,0,0,3,0,0.0,1.0
2025-03-29,Headphones,Kolkata,61,3000,183000,46,40,0,0,6,0,0.0,1.0
2025-03-29,Headphones,Ahmedabad,59,3000,177000,82,40,0,0,6,0,0.0,1.0
2025-03-29,Smartwatch,Hyderabad,51,8000,408000,54,20,1,0,2,0,0.0,1.0
2025-03-29,Smartwatch,Mumbai,28,8000,224000,28,20,0,0,6,0,0.0,1.0
2025-03-29,Smartwatch,Delhi,32,8000,256000,45,20,0,0,5,0,0.0,1.0
2025-03-29,Smartwatch,Bangalore,30,8000,240000,88,20,1,0,4,0,0.0,1.0
2025-03-29,Smartwatch,Chennai,44,8000,352000,34,20,0,0,2,0,0.0,1.0
2025-03-29,Smartwatch,Pune,61,8000,488000,74,20,0,0,2,0,0.0,1.0
2025-03-29,Smartwatch,Kolkata,42,8000,336000,46,20,0,0,6,0,0.0,1.0
2025-03-29,Smartwatch,Ahmedabad,18,8000,144000,70,20,1,0,2,0,0.0,1.0
2025-03-29,Keyboard,Hyderabad,70,1500,105000,117,35,1,0,2,0,0.0,1.0
2025-03-29,Keyboard,Mumbai,76,1500,114000,79,35,1,0,3,0,0.0,1.0
2025-03-29,Keyboard,Delhi,65,1500,97500,104,35,0,0,7,0,0.0,1.0
2025-03-29,Keyboard,Bangalore,62,1500,93000,163,35,1,0,6,0,0.0,1.0
2025-03-29,Keyboard,Chennai,60,1500,90000,150,35,1,0,4,0,0.0,1.0
2025-03-29,Keyboard,Pune,59,1500,88500,80,35,0,0,2,0,0.0,1.0
2025-03-29,Keyboard,Kolkata,80,1500,120000,108,35,1,0,3,0,0.0,1.0
2025-03-29,Keyboard,Ahmedabad,78,1500,117000,52,35,0,0,4,0,0.0,1.0
2025-03-29,Monitor,Hyderabad,58,18000,1044000,42,15,0,0,2,0,0.0,1.0
2025-03-29,Monitor,Mumbai,41,18000,738000,31,15,0,0,6,0,0.0,1.0
2025-03-29,Monitor,Delhi,38,18000,684000,47,15,0,0,3,0,0.0,1.0
2025-03-29,Monitor,Bangalore,52,18000,936000,70,15,1,0,7,0,0.0,1.0
2025-03-29,Monitor,Chennai,29,18000,522000,22,15,0,0,7,0,0.0,1.0
2025-03-29,Monitor,Pune,41,18000,738000,138,15,1,0,2,0,0.0,1.0
2025-03-29,Monitor,Kolkata,39,18000,702000,33,15,0,0,3,0,0.0,1.0
2025-03-29,Monitor,Ahmedabad,45,18000,810000,90,15,0,0,4,0,0.0,1.0
2025-03-29,Mouse,Hyderabad,80,800,64000,90,50,1,0,7,0,0.0,1.0
2025-03-29,Mouse,Mumbai,86,800,68800,172,50,1,0,2,0,0.0,1.0
2025-03-29,Mouse,Delhi,87,800,69600,15,50,1,1,7,0,0.0,1.0
2025-03-29,Mouse,Bangalore,94,800,75200,74,50,1,0,5,0,0.0,1.0
2025-03-29,Mouse,Chennai,107,800,85600,8,50,1,1,4,0,0.0,1.0
2025-03-29,Mouse,Pune,89,800,71200,7,50,1,1,3,0,0.0,1.0
2025-03-29,Mouse,Kolkata,68,800,54400,155,50,1,0,3,0,0.0,1.0
2025-03-29,Mouse,Ahmedabad,91,800,72800,141,50,1,0,7,0,0.0,1.0
2025-03-29,Printer,Hyderabad,25,12000,300000,39,10,0,0,7,0,0.0,1.0
2025-03-29,Printer,Mumbai,27,12000,324000,68,10,0,0,7,0,0.0,1.0
2025-03-29,Printer,Delhi,14,12000,168000,53,10,0,0,4,0,0.0,1.0
2025-03-29,Printer,Bangalore,29,12000,348000,59,10,1,0,4,0,0.0,1.0
2025-03-29,Printer,Chennai,39,12000,468000,86,10,0,0,4,0,0.0,1.0
2025-03-29,Printer,Pune,33,12000,396000,49,10,0,0,2,0,0.0,1.0
2025-03-29,Printer,Kolkata,28,12000,336000,59,10,1,0,5,0,0.0,1.0
2025-03-29,Printer,Ahmedabad,28,12000,336000,20,10,0,0,3,0,0.0,1.0
2025-03-29,Speaker,Hyderabad,70,4000,280000,25,25,0,0,6,0,0.0,1.0
2025-03-29,Speaker,Mumbai,59,4000,236000,85,25,1,0,5,0,0.0,1.0
2025-03-29,Speaker,Delhi,55,4000,220000,43,25,1,0,4,0,0.0,1.0
2025-03-29,Speaker,Bangalore,59,4000,236000,48,25,0,0,2,0,0.0,1.0
2025-03-29,Speaker,Chennai,59,4000,236000,119,25,1,0,7,0,0.0,1.0
2025-03-29,Speaker,Pune,68,4000,272000,150,25,1,0,6,0,0.0,1.0
2025-03-29,Speaker,Kolkata,62,4000,248000,27,25,0,0,2,0,0.0,1.0
2025-03-29,Speaker,Ahmedabad,63,4000,252000,114,25,1,0,2,0,0.0,1.0
2025-03-30,Laptop,Hyderabad,62,55000,3410000,146,20,1,0,5,0,0.0,1.0
2025-03-30,Laptop,Mumbai,58,55000,3190000,83,20,1,0,3,0,0.0,1.0
2025-03-30,Laptop,Delhi,47,55000,2585000,57,20,1,0,3,0,0.0,1.0
2025-03-30,Laptop,Bangalore,45,55000,2475000,111,20,1,0,3,0,0.0,1.0
2025-03-30,Laptop,Chennai,55,55000,3025000,61,20,1,0,2,0,0.0,1.0
2025-03-30,Laptop,Pune,54,55000,2970000,82,20,0,0,6,0,0.0,1.0
2025-03-30,Laptop,Kolkata,59,55000,3245000,23,20,0,0,6,0,0.0,1.0
2025-03-30,Laptop,Ahmedabad,67,55000,3685000,103,20,1,0,2,0,0.0,1.0
2025-03-30,Mobile,Hyderabad,81,20000,1620000,31,30,0,0,5,0,0.0,1.0
2025-03-30,Mobile,Mumbai,82,20000,1640000,21,30,1,1,2,0,0.0,1.0
2025-03-30,Mobile,Delhi,73,20000,1460000,92,30,1,0,6,0,0.0,1.0
2025-03-30,Mobile,Bangalore,67,20000,1340000,86,30,1,0,4,0,0.0,1.0
2025-03-30,Mobile,Chennai,100,20000,2000000,152,30,1,0,4,0,0.0,1.0
2025-03-30,Mobile,Pune,78,20000,1560000,140,30,1,0,6,0,0.0,1.0
2025-03-30,Mobile,Kolkata,84,20000,1680000,73,30,1,0,5,0,0.0,1.0
2025-03-30,Mobile,Ahmedabad,76,20000,1520000,113,30,1,0,3,0,0.0,1.0
2025-03-30,Tablet,Hyderabad,64,30000,1920000,124,25,1,0,2,0,0.0,1.0
2025-03-30,Tablet,Mumbai,58,30000,1740000,98,25,1,0,3,0,0.0,1.0
2025-03-30,Tablet,Delhi,44,30000,1320000,156,25,1,0,2,0,0.0,1.0
2025-03-30,Tablet,Bangalore,45,30000,1350000,57,25,1,0,4,0,0.0,1.0
2025-03-30,Tablet,Chennai,43,30000,1290000,159,25,1,0,3,0,0.0,1.0
2025-03-30,Tablet,Pune,47,30000,1410000,34,25,0,0,5,0,0.0,1.0
2025-03-30,Tablet,Kolkata,47,30000,1410000,59,25,0,0,5,0,0.0,1.0
2025-03-30,Tablet,Ahmedabad,44,30000,1320000,27,25,0,0,6,0,0.0,1.0
2025-03-30,Headphones,Hyderabad,67,3000,201000,64,40,1,0,3,0,0.0,1.0
2025-03-30,Headphones,Mumbai,69,3000,207000,75,40,1,0,6,0,0.0,1.0
2025-03-30,Headphones,Delhi,77,3000,231000,96,40,0,0,2,0,0.0,1.0
2025-03-30,Headphones,Bangalore,69,3000,207000,57,40,0,0,5,0,0.0,1.0
2025-03-30,Headphones,Chennai,69,3000,207000,116,40,1,0,5,0,0.0,1.0
2025-03-30,Headphones,Pune,54,3000,162000,40,40,0,0,2,0,0.0,1.0
2025-03-30,Headphones,Kolkata,52,3000,156000,48,40,1,0,4,0,0.0,1.0
2025-03-30,Headphones,Ahmedabad,79,3000,237000,133,40,1,0,7,0,0.0,1.0
2025-03-30,Smartwatch,Hyderabad,34,8000,272000,20,20,0,0,7,0,0.0,1.0
2025-03-30,Smartwatch,Mumbai,29,8000,232000,110,20,1,0,3,0,0.0,1.0
2025-03-30,Smartwatch,Delhi,41,8000,328000,86,20,1,0,4,0,0.0,1.0
2025-03-30,Smartwatch,Bangalore,44,8000,352000,44,20,0,0,4,0,0.0,1.0
2025-03-30,Smartwatch,Chennai,27,8000,216000,149,20,1,0,6,0,0.0,1.0
2025-03-30,Smartwatch,Pune,45,8000,360000,29,20,0,0,4,0,0.0,1.0
2025-03-30,Smartwatch,Kolkata,44,8000,352000,140,20,1,0,6,0,0.0,1.0
2025-03-30,Smartwatch,Ahmedabad,40,8000,320000,30,20,0,0,2,0,0.0,1.0
2025-03-30,Keyboard,Hyderabad,66,1500,99000,51,35,0,0,5,0,0.0,1.0
2025-03-30,Keyboard,Mumbai,79,1500,118500,65,35,1,0,6,0,0.0,1.0
2025-03-30,Keyboard,Delhi,79,1500,118500,89,35,1,0,6,0,0.0,1.0
2025-03-30,Keyboard,Bangalore,82,1500,123000,81,35,0,0,3,0,0.0,1.0
2025-03-30,Keyboard,Chennai,85,1500,127500,65,35,0,0,5,0,0.0,1.0
2025-03-30,Keyboard,Pune,73,1500,109500,130,35,1,0,2,0,0.0,1.0
2025-03-30,Keyboard,Kolkata,65,1500,97500,43,35,0,0,4,0,0.0,1.0
2025-03-30,Keyboard,Ahmedabad,62,1500,93000,114,35,1,0,3,0,0.0,1.0
2025-03-30,Monitor,Hyderabad,40,18000,720000,101,15,1,0,3,0,0.0,1.0
2025-03-30,Monitor,Mumbai,45,18000,810000,99,15,1,0,5,0,0.0,1.0
2025-03-30,Monitor,Delhi,38,18000,684000,122,15,1,0,2,0,0.0,1.0
2025-03-30,Monitor,Bangalore,41,18000,738000,29,15,0,0,7,0,0.0,1.0
2025-03-30,Monitor,Chennai,41,18000,738000,56,15,1,0,2,0,0.0,1.0
2025-03-30,Monitor,Pune,43,18000,774000,95,15,0,0,4,0,0.0,1.0
2025-03-30,Monitor,Kolkata,42,18000,756000,55,15,1,0,4,0,0.0,1.0
2025-03-30,Monitor,Ahmedabad,40,18000,720000,50,15,0,0,5,0,0.0,1.0
2025-03-30,Mouse,Hyderabad,98,800,78400,124,50,1,0,7,0,0.0,1.0
2025-03-30,Mouse,Mumbai,101,800,80800,71,50,0,0,7,0,0.0,1.0
2025-03-30,Mouse,Delhi,84,800,67200,39,50,1,1,6,0,0.0,1.0
2025-03-30,Mouse,Bangalore,88,800,70400,131,50,1,0,3,0,0.0,1.0
2025-03-30,Mouse,Chennai,74,800,59200,60,50,1,0,7,0,0.0,1.0
2025-03-30,Mouse,Pune,88,800,70400,50,50,1,0,3,0,0.0,1.0
2025-03-30,Mouse,Kolkata,91,800,72800,64,50,0,0,4,0,0.0,1.0
